Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Product_ID,Product_Name,Category,Sub_Category,Brand,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Payment_Method,Sales_Channel,Sales_Person,Customer_Type
O023476,2025-10-11,C01657,Customer_00268,Male,41,Uttar Pradesh City,Uttar Pradesh,North,P0150,Rice,Grocery,Rice,HP,2,1454.12,15,2472.0,2026.35,445.65,Net Banking,Online,Sales_07,New
O023477,2026-01-05,C01985,Customer_00216,Female,21,Rajasthan City,Rajasthan,North,P0132,Rice,Grocery,Rice,Nike,4,901.36,5,3425.17,2685.55,739.62,Debit Card,Online,Sales_06,New
O023478,2026-04-11,C01996,Customer_01366,Female,59,Assam City,Assam,East,P0119,Snacks,Grocery,Snacks,LG,2,4483.71,5,8519.05,7523.09,995.96,Net Banking,Offline,Sales_13,Returning
O023479,2026-09-03,C01773,Customer_01549,Male,21,Karnataka City,Karnataka,South,P0415,Cricket Bat,Sports,Cricket Bat,Ikea,2,743.38,30,1040.73,635.14,405.59,Cash,Offline,Sales_17,New
O023480,2026-08-07,C00502,Customer_01183,Female,21,Andhra Pradesh City,Andhra Pradesh,South,P0136,Jeans,Clothing,Jeans,Boat,2,4930.18,10,8874.32,6420.94,2453.38,Cash,Offline,Sales_09,Returning
O023481,2025-01-12,C01928,Customer_01598,Male,60,Rajasthan City,Rajasthan,North,P0042,Shirt,Clothing,Shirt,LG,5,2281.74,25,8556.52,5118.68,3437.84,Credit Card,Offline,Sales_11,Returning
O023482,2025-10-31,C01391,Customer_01745,Female,25,Gujarat City,Gujarat,West,P0037,Cricket Bat,Sports,Cricket Bat,LG,4,1287.29,30,3604.41,2445.14,1159.27,Cash,Offline,Sales_17,Returning
O023483,2025-11-02,C00868,Customer_01919,Male,55,Delhi City,Delhi,North,P0500,Rice,Grocery,Rice,Adidas,3,2708.81,25,6094.82,5138.93,955.89,Credit Card,Online,Sales_07,New
O023484,2026-09-02,C00419,Customer_01612,Male,38,Rajasthan City,Rajasthan,North,P0217,Lamp,Home,Lamp,Apple,5,552.45,0,2762.25,2073.76,688.49,Debit Card,Offline,Sales_01,New
O023485,2026-12-30,C01147,Customer_01454,Female,64,Kerala City,Kerala,South,P0326,Oil,Grocery,Oil,Puma,2,4735.0,30,6629.0,5043.88,1585.12,UPI,Offline,Sales_03,Returning
O023486,2025-12-02,C00550,Customer_00152,Female,46,Karnataka City,Karnataka,South,P0295,Mixer,Home,Mixer,Ikea,1,1643.97,30,1150.78,916.89,233.89,Cash,Offline,Sales_12,New
O023487,2025-09-28,C01842,Customer_01875,Female,47,Punjab City,Punjab,North,P0087,Rice,Grocery,Rice,HP,5,4708.25,0,23541.25,18717.46,4823.79,UPI,Online,Sales_23,Returning
O023488,2026-06-16,C01656,Customer_00698,Female,41,Madhya Pradesh City,Madhya Pradesh,Central,P0030,Yoga Mat,Sports,Yoga Mat,Samsung,3,2234.75,20,5363.4,4621.27,742.13,UPI,Online,Sales_18,New
O023489,2025-07-01,C01401,Customer_01786,Male,35,Haryana City,Haryana,North,P0263,Headphones,Electronics,Headphones,Philips,4,2338.12,20,7481.98,6536.25,945.73,Credit Card,Offline,Sales_05,Returning
O023490,2025-10-19,C01344,Customer_01372,Female,34,Haryana City,Haryana,North,P0396,Shirt,Clothing,Shirt,HP,3,455.63,10,1230.2,984.19,246.01,Cash,Online,Sales_22,Returning
O023491,2026-06-24,C01867,Customer_01638,Female,21,Maharashtra City,Maharashtra,West,P0209,Mixer,Home,Mixer,Nike,5,3340.78,20,13363.12,7886.21,5476.91,Net Banking,Offline,Sales_16,Returning
O023492,2025-03-30,C01849,Customer_00450,Male,26,Assam City,Assam,East,P0050,Mobile,Electronics,Mobile,Samsung,5,2772.45,0,13862.25,8943.15,4919.1,Net Banking,Offline,Sales_20,Returning
O023493,2026-04-14,C00154,Customer_01862,Male,51,Delhi City,Delhi,North,P0077,Football,Sports,Football,LG,4,3051.6,20,9765.12,8268.19,1496.93,Net Banking,Offline,Sales_20,New
O023494,2025-11-08,C01379,Customer_00124,Male,47,Uttar Pradesh City,Uttar Pradesh,North,P0431,Sofa,Furniture,Sofa,Dell,1,4448.67,30,3114.07,2160.63,953.44,UPI,Offline,Sales_18,Returning
O023495,2025-12-13,C01842,Customer_01075,Female,59,Maharashtra City,Maharashtra,West,P0361,Cricket Bat,Sports,Cricket Bat,Samsung,2,2200.39,25,3300.59,1863.67,1436.92,Debit Card,Offline,Sales_06,New
O023496,2026-12-05,C00116,Customer_01129,Female,32,Karnataka City,Karnataka,South,P0302,Curtains,Home,Curtains,Puma,3,1872.64,10,5056.13,4052.69,1003.44,Net Banking,Offline,Sales_18,Returning
O023497,2026-10-27,C00690,Customer_00775,Male,56,Odisha City,Odisha,East,P0109,Cricket Bat,Sports,Cricket Bat,HP,1,4043.05,0,4043.05,3153.01,890.04,Credit Card,Offline,Sales_23,New
O023498,2025-01-14,C00352,Customer_00049,Female,49,Uttarakhand City,Uttarakhand,North,P0250,Chair,Furniture,Chair,Adidas,1,1105.85,15,939.97,816.25,123.72,UPI,Offline,Sales_12,New
O023499,2025-03-02,C01291,Customer_00808,Female,41,Tamil Nadu City,Tamil Nadu,South,P0080,Chair,Furniture,Chair,Nike,5,4899.56,30,17148.46,12342.34,4806.12,Credit Card,Offline,Sales_02,New
O023500,2026-07-03,C01845,Customer_01128,Female,25,Delhi City,Delhi,North,P0207,Sofa,Furniture,Sofa,LG,5,137.98,15,586.41,347.0,239.41,UPI,Online,Sales_20,New
O023501,2026-10-24,C01405,Customer_01140,Male,48,Maharashtra City,Maharashtra,West,P0072,Football,Sports,Football,Philips,5,2292.24,25,8595.9,6968.56,1627.34,Debit Card,Offline,Sales_11,Returning
O023502,2026-02-21,C01249,Customer_01847,Female,36,Chhattisgarh City,Chhattisgarh,Central,P0248,Curtains,Home,Curtains,Adidas,1,2374.98,30,1662.49,1317.76,344.73,Credit Card,Offline,Sales_22,Returning
O023503,2025-03-15,C00627,Customer_00295,Male,60,Gujarat City,Gujarat,West,P0343,Curtains,Home,Curtains,Nike,3,3364.97,20,8075.93,6995.86,1080.07,Credit Card,Offline,Sales_14,Returning
O023504,2025-05-21,C01243,Customer_01469,Male,60,Chhattisgarh City,Chhattisgarh,Central,P0138,Jeans,Clothing,Jeans,Ikea,5,4274.95,30,14962.32,9745.27,5217.05,Credit Card,Offline,Sales_16,Returning
O023505,2026-07-01,C01016,Customer_00102,Male,36,Uttarakhand City,Uttarakhand,North,P0011,Football,Sports,Football,Puma,5,3312.31,30,11593.08,6385.02,5208.06,Cash,Online,Sales_08,Returning
O023506,2026-09-13,C00379,Customer_01972,Female,50,Maharashtra City,Maharashtra,West,P0110,Table,Furniture,Table,Dell,5,4207.04,5,19983.44,17075.83,2907.61,Net Banking,Offline,Sales_17,New
O023507,2025-12-26,C01961,Customer_00330,Male,53,Telangana City,Telangana,South,P0189,Jacket,Clothing,Jacket,Dell,3,1053.52,5,3002.53,1789.95,1212.58,Credit Card,Offline,Sales_14,New
O023508,2025-10-05,C01138,Customer_00510,Female,23,Jharkhand City,Jharkhand,East,P0179,Jeans,Clothing,Jeans,Philips,5,4391.93,10,19763.69,14896.68,4867.01,Debit Card,Online,Sales_02,Returning
O023509,2026-08-03,C00425,Customer_00482,Female,35,Kerala City,Kerala,South,P0481,Headphones,Electronics,Headphones,Sony,4,3148.73,25,9446.19,7085.83,2360.36,UPI,Offline,Sales_17,New
O023510,2026-11-22,C01698,Customer_00361,Male,22,Bihar City,Bihar,East,P0435,Laptop,Electronics,Laptop,LG,3,4505.18,10,12163.99,10405.19,1758.8,Cash,Offline,Sales_07,Returning
O023511,2026-06-13,C00506,Customer_01277,Female,46,Uttar Pradesh City,Uttar Pradesh,North,P0006,Headphones,Electronics,Headphones,Dell,4,3407.19,20,10903.01,8476.68,2426.33,Credit Card,Online,Sales_20,Returning
O023512,2025-09-06,C00176,Customer_01194,Female,28,Assam City,Assam,East,P0247,Jacket,Clothing,Jacket,Ikea,3,956.3,10,2582.01,2223.02,358.99,Debit Card,Online,Sales_22,New
O023513,2026-04-13,C00140,Customer_00237,Female,32,Maharashtra City,Maharashtra,West,P0158,Jacket,Clothing,Jacket,LG,3,1577.42,0,4732.26,2838.28,1893.98,UPI,Online,Sales_02,Returning
O023514,2026-02-18,C01843,Customer_01179,Female,43,Uttar Pradesh City,Uttar Pradesh,North,P0315,Jeans,Clothing,Jeans,Puma,5,4702.77,20,18811.08,12108.68,6702.4,Debit Card,Offline,Sales_13,New
O023515,2026-02-24,C00496,Customer_00946,Male,22,Rajasthan City,Rajasthan,North,P0193,Shirt,Clothing,Shirt,Adidas,2,667.38,25,1001.07,899.0,102.07,Net Banking,Online,Sales_08,New
O023516,2026-07-27,C01653,Customer_01178,Female,34,Uttar Pradesh City,Uttar Pradesh,North,P0060,Football,Sports,Football,Philips,4,904.57,5,3437.37,2575.52,861.85,Credit Card,Online,Sales_02,Returning
O023517,2026-11-03,C00602,Customer_00546,Male,22,Punjab City,Punjab,North,P0238,Snacks,Grocery,Snacks,Apple,1,1090.45,25,817.84,542.43,275.41,Net Banking,Online,Sales_17,Returning
O023518,2025-01-28,C00971,Customer_01595,Male,61,Uttar Pradesh City,Uttar Pradesh,North,P0224,Jacket,Clothing,Jacket,Nike,1,2282.37,25,1711.78,1253.15,458.63,UPI,Online,Sales_03,New
O023519,2025-08-07,C00504,Customer_00214,Male,24,Delhi City,Delhi,North,P0313,Mobile,Electronics,Mobile,LG,3,3312.1,5,9439.48,8087.67,1351.81,Net Banking,Offline,Sales_23,Returning
O023520,2025-01-16,C01939,Customer_01059,Male,33,Madhya Pradesh City,Madhya Pradesh,Central,P0357,Mobile,Electronics,Mobile,Puma,1,3479.64,10,3131.68,2737.6,394.08,UPI,Offline,Sales_19,Returning
O023521,2025-11-20,C01843,Customer_00229,Male,57,Madhya Pradesh City,Madhya Pradesh,Central,P0145,Jeans,Clothing,Jeans,LG,3,2657.37,15,6776.29,5515.84,1260.45,Cash,Online,Sales_22,Returning
O023522,2026-02-07,C01902,Customer_01150,Female,23,Haryana City,Haryana,North,P0266,Cricket Bat,Sports,Cricket Bat,Ikea,1,4970.62,5,4722.09,3494.73,1227.36,Debit Card,Online,Sales_25,New
O023523,2025-06-11,C01505,Customer_01777,Male,43,Uttar Pradesh City,Uttar Pradesh,North,P0198,Chair,Furniture,Chair,Dell,5,2736.91,30,9579.18,7374.97,2204.21,Credit Card,Offline,Sales_05,Returning
O023524,2025-04-24,C01369,Customer_01790,Male,58,Madhya Pradesh City,Madhya Pradesh,Central,P0305,Jacket,Clothing,Jacket,Ikea,2,4640.88,15,7889.5,5082.42,2807.08,Credit Card,Online,Sales_20,New
O023525,2026-01-14,C01318,Customer_01177,Female,28,Delhi City,Delhi,North,P0175,Mobile,Electronics,Mobile,Nike,4,4376.97,25,13130.91,9773.76,3357.15,Credit Card,Online,Sales_24,Returning
O023526,2025-02-13,C00975,Customer_01488,Female,35,Haryana City,Haryana,North,P0500,Mixer,Home,Mixer,Sony,1,3674.26,30,2571.98,2127.17,444.81,UPI,Online,Sales_16,Returning
O023527,2026-12-16,C01464,Customer_00199,Female,23,Andhra Pradesh City,Andhra Pradesh,South,P0090,Table,Furniture,Table,Ikea,4,3287.43,25,9862.29,7644.16,2218.13,Credit Card,Offline,Sales_01,New
O023528,2025-02-23,C01694,Customer_00884,Male,24,Haryana City,Haryana,North,P0205,Cricket Bat,Sports,Cricket Bat,Boat,3,1826.55,20,4383.72,3224.05,1159.67,Debit Card,Online,Sales_08,New
O023529,2025-08-15,C00918,Customer_00395,Male,21,Gujarat City,Gujarat,West,P0322,Cricket Bat,Sports,Cricket Bat,Apple,1,1824.16,20,1459.33,1149.43,309.9,Credit Card,Online,Sales_19,Returning
O023530,2026-10-26,C01173,Customer_00570,Female,43,Odisha City,Odisha,East,P0464,Laptop,Electronics,Laptop,Dell,2,4892.64,25,7338.96,5347.21,1991.75,Net Banking,Offline,Sales_22,New
O023531,2026-05-06,C01875,Customer_00959,Male,41,Tamil Nadu City,Tamil Nadu,South,P0495,Jeans,Clothing,Jeans,Philips,1,4524.43,25,3393.32,2847.26,546.06,UPI,Online,Sales_18,Returning
O023532,2026-01-13,C01970,Customer_01160,Female,50,Odisha City,Odisha,East,P0486,Jeans,Clothing,Jeans,Apple,2,3631.47,10,6536.65,5806.46,730.19,UPI,Offline,Sales_06,New
O023533,2025-03-04,C00283,Customer_00730,Female,20,Rajasthan City,Rajasthan,North,P0393,Mobile,Electronics,Mobile,Sony,3,1604.62,0,4813.86,3110.18,1703.68,Cash,Offline,Sales_21,New
O023534,2026-05-17,C00404,Customer_01169,Male,59,Karnataka City,Karnataka,South,P0479,Mixer,Home,Mixer,Adidas,2,4581.4,20,7330.24,5814.72,1515.52,Net Banking,Offline,Sales_13,New
O023535,2026-10-25,C00071,Customer_01932,Female,23,Gujarat City,Gujarat,West,P0223,Oil,Grocery,Oil,Adidas,5,3220.03,20,12880.12,9156.37,3723.75,Cash,Offline,Sales_24,New
O023536,2025-07-03,C00559,Customer_00418,Female,36,Chhattisgarh City,Chhattisgarh,Central,P0072,Jacket,Clothing,Jacket,Ikea,1,3729.13,10,3356.22,2105.01,1251.21,Net Banking,Online,Sales_12,Returning
O023537,2026-06-22,C01395,Customer_01170,Male,61,Delhi City,Delhi,North,P0397,Rice,Grocery,Rice,Apple,3,2811.55,20,6747.72,5814.6,933.12,Cash,Online,Sales_19,New
O023538,2026-11-23,C00121,Customer_00926,Female,63,Chhattisgarh City,Chhattisgarh,Central,P0255,Mixer,Home,Mixer,LG,3,813.89,30,1709.17,1150.92,558.25,Cash,Offline,Sales_10,Returning
O023539,2025-01-22,C01273,Customer_01789,Female,55,Jharkhand City,Jharkhand,East,P0335,Jeans,Clothing,Jeans,Dell,1,1701.35,5,1616.28,1028.18,588.1,Credit Card,Offline,Sales_20,Returning
O023540,2026-01-10,C01448,Customer_01936,Male,25,Jharkhand City,Jharkhand,East,P0003,Mobile,Electronics,Mobile,Apple,5,255.14,10,1148.13,844.04,304.09,Debit Card,Offline,Sales_10,New
O023541,2026-09-07,C00220,Customer_01066,Female,41,Haryana City,Haryana,North,P0213,Laptop,Electronics,Laptop,HP,1,3253.53,20,2602.82,2224.67,378.15,Debit Card,Offline,Sales_09,Returning
O023542,2025-01-28,C00221,Customer_01277,Female,37,Haryana City,Haryana,North,P0268,Oil,Grocery,Oil,Sony,5,1615.18,10,7268.31,5436.49,1831.82,Cash,Offline,Sales_09,New
O023543,2025-05-10,C01834,Customer_00624,Male,25,West Bengal City,West Bengal,East,P0287,Oil,Grocery,Oil,Samsung,4,1034.36,10,3723.7,2493.33,1230.37,Net Banking,Online,Sales_10,New
O023544,2025-05-24,C01057,Customer_01219,Male,45,Karnataka City,Karnataka,South,P0166,Shirt,Clothing,Shirt,Sony,1,3559.73,10,3203.76,2042.11,1161.65,Net Banking,Offline,Sales_10,Returning
O023545,2026-06-09,C01228,Customer_01709,Male,48,Bihar City,Bihar,East,P0096,Shirt,Clothing,Shirt,LG,4,3322.57,20,10632.22,6956.97,3675.25,Debit Card,Online,Sales_07,New
O023546,2026-06-14,C00104,Customer_00413,Female,22,Bihar City,Bihar,East,P0144,Yoga Mat,Sports,Yoga Mat,HP,4,765.09,25,2295.27,1900.8,394.47,Credit Card,Online,Sales_14,New
O023547,2025-02-21,C01468,Customer_01016,Male,49,Uttar Pradesh City,Uttar Pradesh,North,P0222,Football,Sports,Football,Ikea,4,378.1,0,1512.4,1151.74,360.66,Cash,Online,Sales_05,Returning
O023548,2025-08-13,C01682,Customer_01728,Male,53,Punjab City,Punjab,North,P0080,Lamp,Home,Lamp,Nike,1,3897.18,10,3507.46,2833.61,673.85,Net Banking,Offline,Sales_20,New
O023549,2025-08-23,C01154,Customer_00112,Male,47,Chhattisgarh City,Chhattisgarh,Central,P0043,Cricket Bat,Sports,Cricket Bat,Adidas,1,4890.76,20,3912.61,3033.09,879.52,Cash,Online,Sales_09,New
O023550,2026-04-10,C01480,Customer_00991,Male,60,West Bengal City,West Bengal,East,P0004,Jacket,Clothing,Jacket,Sony,3,2202.5,5,6277.12,4842.54,1434.58,Cash,Offline,Sales_01,Returning
O023551,2026-07-02,C01553,Customer_00189,Female,57,West Bengal City,West Bengal,East,P0358,Snacks,Grocery,Snacks,Apple,2,1590.61,25,2385.91,2085.58,300.33,UPI,Online,Sales_02,Returning
O023552,2026-12-25,C01847,Customer_00216,Male,28,Jharkhand City,Jharkhand,East,P0339,Shirt,Clothing,Shirt,Samsung,5,3176.6,25,11912.25,7132.45,4779.8,Net Banking,Offline,Sales_01,New
O023553,2026-03-26,C01194,Customer_01087,Male,37,Gujarat City,Gujarat,West,P0221,Cricket Bat,Sports,Cricket Bat,Apple,5,406.2,0,2031.0,1521.23,509.77,Cash,Offline,Sales_22,Returning
O023554,2026-06-14,C00706,Customer_01675,Male,61,Punjab City,Punjab,North,P0133,Oil,Grocery,Oil,Puma,3,1484.4,30,3117.24,1766.12,1351.12,Net Banking,Offline,Sales_15,Returning
O023555,2026-06-01,C01867,Customer_01524,Female,20,Rajasthan City,Rajasthan,North,P0357,Shirt,Clothing,Shirt,HP,4,3465.53,30,9703.48,5514.33,4189.15,Net Banking,Offline,Sales_15,New
O023556,2026-02-20,C01972,Customer_01214,Female,41,Kerala City,Kerala,South,P0344,Snacks,Grocery,Snacks,Boat,4,524.11,10,1886.8,1113.55,773.25,Cash,Offline,Sales_15,New
O023557,2025-06-14,C01530,Customer_00826,Male,54,Odisha City,Odisha,East,P0457,Curtains,Home,Curtains,Philips,3,4832.62,30,10148.5,8572.69,1575.81,Net Banking,Offline,Sales_18,Returning
O023558,2025-07-10,C00080,Customer_01029,Male,20,Andhra Pradesh City,Andhra Pradesh,South,P0409,Lamp,Home,Lamp,Philips,4,4298.52,10,15474.67,13758.76,1715.91,Credit Card,Offline,Sales_14,Returning
O023559,2026-09-09,C01129,Customer_00047,Female,63,Chhattisgarh City,Chhattisgarh,Central,P0467,Lamp,Home,Lamp,Philips,1,2538.4,10,2284.56,1466.76,817.8,UPI,Offline,Sales_19,New
O023560,2025-10-07,C00157,Customer_01899,Female,22,Kerala City,Kerala,South,P0387,Sofa,Furniture,Sofa,Samsung,4,2171.65,20,6949.28,5432.61,1516.67,Credit Card,Offline,Sales_15,Returning
O023561,2026-05-09,C00913,Customer_01095,Male,34,Bihar City,Bihar,East,P0042,Lamp,Home,Lamp,Nike,4,4947.4,0,19789.6,17237.52,2552.08,UPI,Offline,Sales_10,New
O023562,2026-06-25,C01375,Customer_00327,Female,26,Odisha City,Odisha,East,P0039,Shirt,Clothing,Shirt,Boat,5,962.99,10,4333.45,2814.18,1519.27,Credit Card,Online,Sales_20,New
O023563,2025-02-06,C01055,Customer_00108,Female,22,Maharashtra City,Maharashtra,West,P0059,Jacket,Clothing,Jacket,Apple,1,1039.29,5,987.33,688.12,299.21,Net Banking,Offline,Sales_05,New
O023564,2026-01-02,C01638,Customer_01034,Male,43,Uttar Pradesh City,Uttar Pradesh,North,P0469,Chair,Furniture,Chair,HP,2,3863.63,10,6954.53,4551.6,2402.93,UPI,Offline,Sales_05,New
O023565,2026-07-23,C00548,Customer_01819,Female,62,Uttarakhand City,Uttarakhand,North,P0454,Jeans,Clothing,Jeans,Samsung,4,4134.76,20,13231.23,9521.0,3710.23,Cash,Offline,Sales_18,Returning
O023566,2025-04-04,C01823,Customer_00095,Male,40,Maharashtra City,Maharashtra,West,P0236,Lamp,Home,Lamp,Apple,3,3660.76,20,8785.82,6353.45,2432.37,Net Banking,Online,Sales_19,New
O023567,2025-03-08,C00629,Customer_01330,Male,33,Jharkhand City,Jharkhand,East,P0412,Laptop,Electronics,Laptop,Dell,1,3562.96,25,2672.22,1932.8,739.42,UPI,Online,Sales_25,Returning
O023568,2025-08-30,C01697,Customer_01844,Female,20,Assam City,Assam,East,P0373,Table,Furniture,Table,Sony,1,2275.92,25,1706.94,1155.18,551.76,Cash,Online,Sales_10,New
O023569,2025-05-07,C00782,Customer_01914,Male,61,Andhra Pradesh City,Andhra Pradesh,South,P0424,Cricket Bat,Sports,Cricket Bat,Puma,3,175.73,30,369.03,218.14,150.89,Net Banking,Online,Sales_25,Returning
O023570,2025-02-14,C01037,Customer_01223,Male,31,Rajasthan City,Rajasthan,North,P0093,Oil,Grocery,Oil,HP,1,2459.29,30,1721.5,1527.33,194.17,Net Banking,Online,Sales_15,Returning
O023571,2026-06-14,C00954,Customer_00088,Male,29,Chhattisgarh City,Chhattisgarh,Central,P0464,Rice,Grocery,Rice,Ikea,4,409.73,10,1475.03,1260.67,214.36,Debit Card,Offline,Sales_01,Returning
O023572,2025-11-27,C00043,Customer_00507,Female,47,West Bengal City,West Bengal,East,P0264,Shirt,Clothing,Shirt,HP,1,492.08,15,418.27,349.12,69.15,Cash,Offline,Sales_19,New
O023573,2026-03-24,C00947,Customer_00384,Female,54,Kerala City,Kerala,South,P0206,Chair,Furniture,Chair,Dell,2,153.93,30,215.5,142.18,73.32,Net Banking,Online,Sales_07,New
O023574,2026-06-07,C01470,Customer_00096,Female,65,Uttar Pradesh City,Uttar Pradesh,North,P0253,Laptop,Electronics,Laptop,Boat,1,1908.35,15,1622.1,1081.1,541.0,Debit Card,Offline,Sales_19,New
O023575,2026-10-10,C00444,Customer_00690,Female,34,Telangana City,Telangana,South,P0216,Oil,Grocery,Oil,Adidas,1,2088.6,25,1566.45,895.95,670.5,UPI,Online,Sales_22,New
O023576,2026-10-05,C00435,Customer_00212,Male,39,Maharashtra City,Maharashtra,West,P0335,Chair,Furniture,Chair,Puma,4,1845.73,15,6275.48,5330.43,945.05,UPI,Offline,Sales_12,Returning
O023577,2025-11-05,C00324,Customer_00126,Male,47,Maharashtra City,Maharashtra,West,P0358,Mixer,Home,Mixer,Nike,4,4443.06,25,13329.18,10231.35,3097.83,Debit Card,Online,Sales_14,Returning
O023578,2026-03-25,C01627,Customer_00089,Male,45,Chhattisgarh City,Chhattisgarh,Central,P0380,Yoga Mat,Sports,Yoga Mat,Adidas,4,2352.98,5,8941.32,6869.11,2072.21,Debit Card,Offline,Sales_18,Returning
O023579,2025-01-25,C01614,Customer_01255,Female,34,Maharashtra City,Maharashtra,West,P0072,Laptop,Electronics,Laptop,Samsung,5,1818.46,15,7728.45,6803.74,924.71,Credit Card,Online,Sales_04,Returning
O023580,2025-08-02,C01070,Customer_00066,Female,41,Rajasthan City,Rajasthan,North,P0289,Laptop,Electronics,Laptop,Philips,2,3536.21,25,5304.32,4638.28,666.04,UPI,Online,Sales_01,Returning
O023581,2026-03-06,C01169,Customer_00461,Female,19,Uttarakhand City,Uttarakhand,North,P0113,Football,Sports,Football,Adidas,2,1870.11,15,3179.19,2142.59,1036.6,Cash,Offline,Sales_11,New
O023582,2026-07-27,C00730,Customer_01166,Female,23,Assam City,Assam,East,P0218,Mixer,Home,Mixer,Boat,4,3421.48,25,10264.44,6517.15,3747.29,Net Banking,Offline,Sales_23,New
O023583,2025-01-31,C01666,Customer_01408,Male,51,Karnataka City,Karnataka,South,P0480,Headphones,Electronics,Headphones,Boat,5,1049.17,30,3672.09,2853.36,818.73,Debit Card,Offline,Sales_02,Returning
O023584,2025-09-28,C00952,Customer_01137,Male,31,Telangana City,Telangana,South,P0233,Mobile,Electronics,Mobile,LG,1,4717.45,25,3538.09,3160.57,377.52,UPI,Online,Sales_07,New
O023585,2026-07-02,C01232,Customer_00496,Male,60,Andhra Pradesh City,Andhra Pradesh,South,P0117,Headphones,Electronics,Headphones,Nike,3,2151.89,30,4518.97,2967.22,1551.75,UPI,Online,Sales_19,Returning
O023586,2026-03-22,C00239,Customer_01153,Male,47,Madhya Pradesh City,Madhya Pradesh,Central,P0492,Chair,Furniture,Chair,Samsung,3,240.32,0,720.96,490.98,229.98,Credit Card,Online,Sales_11,New
O023587,2025-01-08,C00752,Customer_00448,Male,26,Madhya Pradesh City,Madhya Pradesh,Central,P0213,Shirt,Clothing,Shirt,Boat,4,1559.85,5,5927.43,3536.0,2391.43,Net Banking,Online,Sales_15,New
O023588,2026-12-27,C01895,Customer_01546,Male,29,Punjab City,Punjab,North,P0080,Laptop,Electronics,Laptop,Sony,4,3623.09,5,13767.74,10987.44,2780.3,Cash,Online,Sales_07,New
O023589,2025-11-10,C01753,Customer_01876,Female,48,Bihar City,Bihar,East,P0450,Football,Sports,Football,Nike,2,3928.37,15,6678.23,3912.06,2766.17,Cash,Offline,Sales_02,Returning
O023590,2025-04-14,C00840,Customer_01514,Female,35,Telangana City,Telangana,South,P0486,Rice,Grocery,Rice,Dell,2,372.09,10,669.76,484.2,185.56,UPI,Offline,Sales_05,New
O023591,2026-03-12,C01385,Customer_01842,Female,43,Odisha City,Odisha,East,P0240,Table,Furniture,Table,HP,1,1932.4,15,1642.54,1135.3,507.24,Net Banking,Online,Sales_14,Returning
O023592,2026-08-06,C00804,Customer_00810,Male,54,Maharashtra City,Maharashtra,West,P0107,Cricket Bat,Sports,Cricket Bat,Boat,3,602.8,5,1717.98,1244.89,473.09,Cash,Online,Sales_18,New
